https://www.mindat.org/photos/080/75/008075200973361177.jpg, galena
https://www.mindat.org/photos/000/55/000055000973361113.jpg, galena
https://www.mindat.org/photos/811/62/081162200973368335.jpg, galena
https://www.mindat.org/photos/826/86/082686100983313117.jpg, galena
https://www.mindat.org/photos/007/74/000774900984530494.jpg, galena
https://www.mindat.org/photos/207/46/020746100984530535.jpg, galena
https://www.mindat.org/photos/973/13/097313400984662290.jpg, galena
https://www.mindat.org/photos/004/58/000458600989451633.jpg, galena
https://www.mindat.org/photos/407/65/040765800989451575.jpg, galena
https://www.mindat.org/photos/996/00/099600000989451707.jpg, galena
https://www.mindat.org/photos/477/59/0477591001004708083.jpg, galena
https://www.mindat.org/photos/299/89/0299897001004917777.jpg, galena
https://www.mindat.org/photos/179/01/0179015001005440314.jpg, galena
https://www.mindat.org/photos/895/28/0895283001008936938.jpg, galena
https://www.mindat.org/photos/452/02/0452027001011902183.jpg, galena
https://www.mindat.org/photos/310/76/0310767001012080548.jpg, galena
https://www.mindat.org/photos/941/03/0941037001014319530.jpg, galena
https://www.mindat.org/photos/996/53/0996532001026906181.jpg, galena
https://www.mindat.org/photos/934/03/0934039001033044086.jpg, galena
https://www.mindat.org/photos/935/92/0935922001033424019.jpg, galena
https://www.mindat.org/photos/356/76/0356763001033500076.jpg, galena
https://www.mindat.org/photos/187/70/0187706001033511153.jpg, galena
https://www.mindat.org/photos/610/98/0610984001033512013.jpg, galena
https://www.mindat.org/photos/464/30/0464307001033511988.jpg, galena
https://www.mindat.org/photos/831/05/0831053001034564106.jpg, galena
https://www.mindat.org/photos/022/04/0022048001034900342.jpg, galena
https://www.mindat.org/xpic.php?fname=0810613001305827686.jpg&h=54a9e925eff878d3fa537a8a4b5b9a42, galena
https://www.mindat.org/photos/989/49/0989495001036021114.jpg, galena
https://www.mindat.org/photos/826/43/0826439001036163399.jpg, galena
https://www.mindat.org/photos/216/89/0216896001036537931.jpg, galena
https://www.mindat.org/photos/803/53/0803539001038752284.jpg, galena
https://www.mindat.org/photos/607/12/0607128001039402264.jpg, galena
https://www.mindat.org/photos/570/93/0570936001039559973.jpg, galena
https://www.mindat.org/photos/821/47/0821476001041211839.jpg, galena
https://www.mindat.org/photos/067/90/0067908001041623095.jpg, galena
https://www.mindat.org/photos/983/07/0983078001041624196.jpg, galena
https://www.mindat.org/photos/608/86/0608860001041811404.jpg, galena
https://www.mindat.org/photos/103/85/0103855001045405243.jpg, galena
https://www.mindat.org/photos/975/69/0975691001046216563.jpg, galena
https://www.mindat.org/photos/542/43/0542439001046877320.jpg, galena
https://www.mindat.org/photos/808/54/0808549001047071488.jpg, galena
https://www.mindat.org/photos/446/32/0446329001048848415.jpg, galena
https://www.mindat.org/photos/225/37/0225376001049342190.jpg, galena
https://www.mindat.org/photos/961/02/0961022001049349298.jpg, galena
https://www.mindat.org/photos/534/57/0534574001049434464.jpg, galena
https://www.mindat.org/photos/296/82/0296820001055241071.jpg, galena
https://www.mindat.org/photos/291/95/0291951001055285687.jpg, galena
https://www.mindat.org/photos/610/35/0610358001055285722.jpg, galena
https://www.mindat.org/photos/168/79/0168799001056573109.jpg, galena
https://www.mindat.org/photos/162/46/0162464001059754576.jpg, galena
https://www.mindat.org/photos/480/11/0480118001059754620.jpg, galena
https://www.mindat.org/xpic.php?fname=0400969001305543264.jpg&h=be7f0678811a08033acc9a14b9b347ff, galena
https://www.mindat.org/photos/699/75/0699756001061324976.jpg, galena
https://www.mindat.org/photos/717/94/0717946001061491196.jpg, galena
https://www.mindat.org/photos/322/08/0322084001065394329.jpg, galena
https://www.mindat.org/photos/997/59/0997594001071448839.jpg, galena
https://www.mindat.org/xpic.php?fname=0144264001071621485.jpg&h=78ac1a667e7456bc28f40a4041f6c489, galena
https://www.mindat.org/photos/913/08/0913086001074804189.jpg, galena
https://www.mindat.org/photos/630/93/0630938001075347322.jpg, galena
https://www.mindat.org/photos/272/94/0272940001077930656.jpg, galena
https://www.mindat.org/photos/912/28/0912281001078100171.jpg, galena
https://www.mindat.org/photos/133/31/0133310001080813473.jpg, galena
https://www.mindat.org/photos/513/59/0513596001082569479.jpg, galena
https://www.mindat.org/photos/113/49/0113490001085155078.jpg, galena
https://www.mindat.org/photos/497/10/0497104001085155595.jpg, galena
https://www.mindat.org/photos/861/09/0861096001087437107.jpg, galena
https://www.mindat.org/photos/309/26/0309268001087526987.jpg, galena
https://www.mindat.org/photos/998/75/0998759001089420565.jpg, galena
https://www.mindat.org/photos/714/56/0714562001090342393.jpg, galena
https://www.mindat.org/photos/604/95/0604955001090518162.jpg, galena
https://www.mindat.org/photos/723/49/0723499001091392793.jpg, galena
https://www.mindat.org/photos/433/13/0433134001092391937.jpg, galena
https://www.mindat.org/photos/033/44/0033443001092813447.jpg, galena
https://www.mindat.org/photos/313/09/0313097001096278551.jpg, galena
https://www.mindat.org/photos/110/13/0110130001097084697.jpg, galena
https://www.mindat.org/photos/041/48/0041489001097653086.jpg, galena
https://www.mindat.org/photos/835/57/0835572001097653273.jpg, galena
https://www.mindat.org/photos/590/15/0590158001097782552.jpg, galena
https://www.mindat.org/photos/402/62/0402629001097782623.jpg, galena
https://www.mindat.org/photos/882/15/0882158001098121108.jpg, galena
https://www.mindat.org/photos/851/11/0851111001099576192.jpg, galena
https://www.mindat.org/photos/310/54/0310548001100240818.jpg, galena
https://www.mindat.org/photos/751/15/0751159001100763306.jpg, galena
